Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ethiopia,ETH,0.048262176,0.046720466,0.029170442,0.03608923,0.040657882,0.044795671,0.048367544,0.049946533,0.05112099,0.04881251,0.053064313,0.06376946,0.064320996,0.068641243,0.070838344,0.06518012,0.06782192,0.072728993,0.076907571,0.075320799,0.072538775,0.082111414,0.089764797,0.103837522,0.12372732,0.125814986,0.142142095,0.146196855,0.155175805,0.160876309
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Fiji,FJI,0.881795933,0.870568478,0.909375123,0.889878079,0.88951357,0.902080919,0.962665937,0.928580662,0.89569714,0.916079483,0.970536054,1.236533067,1.040768757,1.219879623,1.692558158,1.473032484,1.566930855,1.417181648,1.077156918,1.076556802,1.285748849,1.224741428,1.130739063,1.241005284,1.407706759,1.508122547,1.655725192,1.800735349,1.771030559,1.777280571
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Finland,FIN,10.94225509,10.99632211,10.36901685,10.55212854,11.77745246,10.98175532,12.21065638,11.79493116,11.11198646,10.93992536,10.64437313,11.77486619,12.19853948,13.75559321,12.94580591,10.57170894,12.72721024,12.30972712,10.66362605,10.14838156,11.65808248,10.23025564,9.126037062,9.228085749,8.452183205,7.813697924,8.31624753,7.809318955,8.082875157,7.372275385
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,France,FRA,6.137302697,6.50046193,6.263212523,5.911660723,5.805130952,5.915644183,6.156592117,5.987557701,6.331494187,6.196185337,6.124562108,6.138884386,6.001954115,6.050819691,6.02372053,6.024129905,5.839339221,5.667265791,5.560607183,5.311834815,5.34791673,5.128755146,5.153930174,5.129453919,4.616060302,4.677819433,4.704773555,4.749524866,4.572028782,4.459482334
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Gabon,GAB,4.16978967,4.511269858,4.36811169,4.369141817,4.220339773,4.644480572,5.045936863,4.71673309,5.280972895,4.858047139,4.776206169,4.764731094,4.438561343,4.669333531,4.298043201,4.154069694,3.618553723,3.188213249,3.29527656,3.144752295,3.365363318,3.259091678,3.049956308,3.043996875,3.031260566,3.01505977,3.077356694,2.491852454,2.336802901,2.338833192
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Gambia, The",GMB,0.186428039,0.182365884,0.175309098,0.176836779,0.171409806,0.174213363,0.171530878,0.173651976,0.180432078,0.185893438,0.169873652,0.208185615,0.196357564,0.190645596,0.196808758,0.200317038,0.210776173,0.234123169,0.237291971,0.260686357,0.226452104,0.226352359,0.223676307,0.206648033,0.235722029,0.234784187,0.230104704,0.227198089,0.224261283,0.230142259
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Georgia,GEO,6.973823407,5.274281933,4.118785267,3.277005152,2.159573175,1.755647933,1.416679969,1.26873572,1.175973647,1.087801574,1.17062709,0.875902663,0.743594029,0.79894001,0.858876491,1.087286023,1.211566904,1.45760873,1.257337696,1.474484056,1.405473639,1.73616463,1.929000551,2.108149517,2.277025359,2.469910954,2.589372784,2.608849132,2.567710769,2.718484496
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Germany,DEU,12.02658028,11.65482681,11.0737594,10.93022121,10.75533973,10.70862232,11.0399715,10.63751979,10.54580477,10.1533792,10.09936589,10.29361229,10.10301134,10.13876361,9.95044613,9.729463121,9.886479572,9.527623267,9.617457887,8.971731407,9.453388627,9.299002904,9.451289047,9.624229367,9.088527768,9.087344804,9.072972388,8.858344511,8.536204387,7.911632757
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ghana,GHA,0.180876756,0.161871095,0.189433914,0.191550727,0.203264461,0.212972466,0.229404713,0.235115535,0.325930813,0.34291973,0.291774906,0.307473265,0.358010564,0.33474743,0.30496506,0.313122432,0.368204357,0.384476842,0.355955317,0.401322413,0.437635307,0.448302925,0.544120388,0.567958617,0.535150674,0.54650803,0.543738081,0.562955877,0.604946946,0.635759648
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Greece,GRC,7.415999071,7.346757395,7.517688376,7.465373028,7.584076054,7.842577172,7.800476963,7.856642447,8.127151425,8.12097682,8.741650786,8.893999815,8.860393054,9.170567172,9.113949332,9.278637163,9.137884944,9.441114623,9.063643358,8.529760961,7.874814737,7.613504634,7.250812154,6.610378952,6.385059031,6.285087825,6.20348737,6.210831583,6.058130519,5.595890606
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Grenada,GRD,1.130776298,1.19188436,1.633016627,1.451459779,1.505224184,1.643282722,1.802643878,1.910013359,2.110169492,2.096926692,1.944485814,2.094759858,2.259057017,2.31009748,2.130282333,2.231211566,2.343496594,2.462295816,2.584505414,7.120592676,2.525451819,2.668859535,3.563910553,2.714951473,2.152205608,2.294503278,2.316489672,2.383374269,2.635466767,2.648218767
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guatemala,GTM,0.434469617,0.433643181,0.505917034,0.521764763,0.541219237,0.61759815,0.587067861,0.607163534,0.750130248,0.72489112,0.81257931,0.826706504,0.861797447,0.849183759,0.84802148,0.890364536,0.871937657,0.920834336,0.818113064,0.846581368,0.802422942,0.808207684,0.821624114,0.864438741,0.911199011,1.04932616,1.105044387,1.030233689,1.12057601,1.163151636
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea,GIN,0.156795289,0.15452556,0.154006143,0.153545999,0.154101176,0.15514812,0.159791959,0.16407393,0.170308706,0.175182635,0.178830023,0.185348384,0.189745844,0.194180424,0.197410144,0.200653952,0.203737692,0.207089454,0.205679368,0.211728531,0.243361522,0.249161451,0.230305954,0.196907764,0.197937682,0.218484469,0.236635953,0.272899075,0.298888144,0.307092838
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea-Bissau,GNB,0.176159236,0.173767628,0.173134527,0.174779349,0.168132472,0.165141753,0.154917921,0.169298624,0.145514923,0.158644115,0.119104781,0.117625539,0.119236698,0.147911341,0.152189035,0.151698215,0.153172603,0.158351326,0.15015812,0.153418422,0.153584053,0.151396784,0.149753406,0.14690005,0.152353943,0.158699192,0.167288799,0.164004541,0.163640189,0.167879837
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guyana,GUY,1.568564989,1.537704812,1.450607921,1.454785871,1.885274553,2.036214445,2.096683657,2.280422293,2.30951094,2.289931321,2.187336556,2.163438443,2.133172349,2.127111268,2.198378799,1.950220413,1.757460438,2.121818165,2.126500033,2.165966951,2.352219186,2.461067143,2.689370213,2.643226031,2.747101309,2.754761063,3.265238372,3.241131369,3.293512273,3.563304301
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Haiti,HTI,0.147346026,0.141748118,0.125039899,0.094542019,0.025246821,0.118298495,0.136180083,0.160981972,0.162512951,0.168316473,0.176227314,0.188034674,0.210955411,0.205430058,0.185995876,0.187095995,0.185489594,0.21711472,0.21193187,0.204652562,0.249743977,0.270992109,0.238940563,0.258338055,0.290138811,0.310537245,0.314036533,0.306183719,0.298729952,0.297241022
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Honduras,HND,0.485570231,0.472321218,0.511565129,0.527703093,0.575294175,0.665510374,0.653320059,0.657002997,0.741693359,0.732581845,0.74919724,0.848233095,0.867219342,0.93395045,1.023619584,0.92187135,1.029605433,1.077183536,1.059903278,0.975305722,0.968094292,1.022220459,1.05069545,1.045827332,1.036925908,1.068394713,1.000475858,0.962298955,1.026136416,1.026184906
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Hungary,HUN,6.499043569,6.222858465,5.593595581,5.636714492,5.586610921,5.560218279,5.669047693,5.538134934,5.586412989,5.65668672,5.350451,5.524415229,5.473180971,5.74427181,5.575243496,5.543852449,5.506450463,5.355168868,5.281251955,4.773098931,4.788038988,4.704029703,4.377582189,4.120313569,4.117501825,4.407596931,4.508691288,4.744111289,4.746120019,4.746866308
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iceland,ISL,7.642312794,7.424368786,7.449714047,7.521660821,7.85892843,7.481792214,8.429100537,7.94447641,7.857703241,7.626297403,7.913941786,7.591343589,7.803793088,7.689977584,7.940761588,7.715159031,7.681989058,7.648363429,6.87628775,6.618545113,6.159973085,5.919332694,5.799211764,6.27555874,6.254085392,6.219488234,4.861390596,4.870413512,4.807765911,4.538180568
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,India,IND,0.647453384,0.683088398,0.690075152,0.703136814,0.725622558,0.765190055,0.787232163,0.817360475,0.818721257,0.866242723,0.885078232,0.883747276,0.897242922,0.905456691,0.955470245,0.984261992,1.036534604,1.123599398,1.180361247,1.278873521,1.338033835,1.396878498,1.498204907,1.527674865,1.642466042,1.631324092,1.639914392,1.713493134,1.791030737,1.775923361
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Indonesia,IDN,0.81539088,0.8761336,0.909566932,0.96531563,1.021787303,1.128890265,1.175509478,1.276250518,1.263881965,1.324581957,1.310982044,1.39128004,1.388557219,1.496715613,1.510342666,1.495368041,1.57235093,1.617811752,1.580831995,1.622875309,1.702823608,1.923573383,1.924310263,1.768592938,1.888585846,1.885616139,1.842687281,1.955863309,2.160475982,2.299258412
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Iran, Islamic Rep.",IRN,3.557192883,3.778147334,3.935318619,3.961579726,4.445954322,4.466113217,4.542471881,4.679785622,4.585382669,5.015266055,5.194242198,5.310336577,5.493676493,5.735791722,6.047600294,6.423139618,6.792993859,7.109292555,7.133889212,7.296482898,7.179784025,7.23115426,7.230818878,7.439562519,7.570537044,7.325764018,7.288913359,7.412845827,7.44507301,7.278001592
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iraq,IRQ,3.636007174,2.552064066,3.662536585,4.641518696,5.043235472,4.77680454,4.569484862,5.324930578,3.981332456,3.052546576,3.558021245,3.836784905,3.472218969,3.002627783,3.162635574,2.966247512,2.869944921,2.674362451,3.016447078,3.110197616,3.471934559,3.491225123,3.809402232,3.92039299,3.647826154,3.526909782,3.675456341,3.914135582,4.019396069,4.199800691
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ireland,IRL,8.810964452,8.903397765,8.853736058,8.851031846,9.140716346,9.268405009,9.572812171,9.79064393,10.34800587,10.64595958,11.17780685,11.59143385,11.17253106,11.03129447,10.97904754,11.21429433,11.05938776,10.53794299,10.19704897,8.944045421,8.81296798,8.00887058,8.072102103,7.722906794,7.627153942,7.882462558,8.164472114,7.858425407,7.737673083,7.245325616
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Israel,ISR,7.254484979,6.975873914,7.194475893,7.699030603,8.031339137,8.435581605,8.561858749,8.733276217,8.625808072,8.650383673,9.063014788,9.000232955,9.296894977,9.406326143,9.275943604,8.803971083,9.120178063,9.275344355,9.127079685,8.780551993,9.250262343,8.99106338,9.615473105,8.313480985,7.877332425,7.89274591,7.603580623,7.530292771,6.8758387,6.919626684
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Italy,ITA,7.145053425,7.119179515,7.08265725,6.984254473,6.901161788,7.325536211,7.248530833,7.303824626,7.492472245,7.607846446,7.662108329,7.66262916,7.772183978,8.064421038,8.189340766,8.173814347,8.025843914,7.860786871,7.564324796,6.718921188,6.836875163,6.68055037,6.32766192,5.751877662,5.38744256,5.563294289,5.498244377,5.437912061,5.376940361,5.311292166
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jamaica,JAM,3.121532757,3.070360016,3.345677724,3.384989886,3.372699746,3.458873375,3.570777143,3.600025676,3.774285707,3.843974685,3.853066662,3.840550315,3.884439802,3.996073974,3.968357642,3.946223621,4.483689388,4.450987165,3.547649106,2.894283392,2.734815077,2.742948449,2.521544001,2.669295226,2.582578182,2.536711225,2.702363261,2.570417921,3.062412979,2.983325236
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Japan,JPN,8.831808095,8.905682295,8.961695801,8.873018289,9.273035198,9.332855139,9.420342406,9.302379082,8.942302215,9.202454375,9.32339191,9.204822688,9.467574248,9.512731173,9.469626881,9.491997527,9.303768361,9.570776791,9.044157954,8.598280319,9.030061685,9.492971298,9.822328781,9.908391855,9.562831956,9.27666921,9.189713242,9.098344517,8.801704899,8.540996423
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jordan,JOR,2.854116274,2.667809302,3.083953578,2.994239846,3.037352922,3.051481597,3.009172266,3.03646329,3.017090032,2.95525448,3.217472342,3.147380266,3.198445199,3.207825182,3.358546518,3.498966459,3.319371355,3.257965566,3.016641507,3.047713492,2.9138722,2.919319042,3.344947068,3.093473085,2.951377138,2.66573038,2.491204915,2.560237352,2.368768622,2.301918844
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kazakhstan,KAZ,14.51253364,14.97509894,15.44133056,13.38436543,12.33566744,11.07952122,9.846646862,8.623666846,9.012708637,8.215723963,8.072609457,7.904061929,8.820557148,9.802060082,10.5259887,11.17145151,12.1044533,12.81238956,15.34106301,13.27388695,14.07314676,14.82452168,14.56618563,15.26298151,12.10228776,10.87208626,11.36068198,11.89628367,11.85157819,11.45682437
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kenya,KEN,0.264965406,0.24635179,0.241513907,0.230948301,0.22449137,0.236897009,0.252316288,0.23410091,0.245794293,0.249797022,0.269690985,0.239456537,0.226386213,0.193344876,0.213728301,0.2322517,0.251830367,0.246282593,0.252900874,0.290074601,0.304466303,0.305721965,0.277867948,0.314868372,0.330532058,0.367418426,0.399069458,0.387839071,0.350203062,0.437312383
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kiribati,KIR,0.307491614,0.309351016,0.309367017,0.352749295,0.323931028,0.353456634,0.400811281,0.36295488,0.364780607,0.365452692,0.391777182,0.365620616,0.455627706,0.476129881,0.550798138,0.704942749,0.741384651,0.596090119,0.605967335,0.544360165,0.49909718,0.490575311,0.515149886,0.563934658,0.527025264,0.532101759,0.572089138,0.724481149,0.708320724,0.699447042
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Korea, Dem. People's Rep.",PRK,5.929390785,5.557245202,4.883075744,4.441612295,4.015005502,3.726526807,3.272590626,2.957760405,2.646784374,2.869073056,3.07368163,3.163637657,3.011962183,3.058535706,3.103382907,3.21929621,3.257133127,2.694713273,2.976474727,2.252176626,2.091059321,1.496901866,1.546277549,1.105083594,1.242742068,0.993842945,1.181518693,2.127540252,1.970824805,2.175944104
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Korea, Rep.",KOR,5.777465417,6.346881437,6.790028299,7.412765189,7.936041185,8.546915861,9.005890673,9.392904753,7.919526779,8.620916931,9.71442992,9.95421084,9.717856344,9.723872278,10.10574342,9.982494185,10.07162061,10.34626459,10.49694353,10.68064538,11.60782984,11.98480362,11.95852705,11.89003693,11.58871562,11.91468649,12.02476803,12.20022362,12.22521258,11.79929683
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kuwait,KWT,17.39013623,5.840380739,14.21975241,18.58960055,22.34365117,21.89784814,20.91535462,21.17722263,23.15464754,24.36265165,25.75589139,26.70416946,27.15232856,27.65502454,28.75075285,31.27261617,30.64822889,28.16226784,28.61041219,27.77685965,27.42553058,26.49285504,25.1318614,23.95753977,22.74937899,22.77463624,22.61545891,21.99493612,21.16830759,20.86154331
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kyrgyz Republic,KGZ,5.183617234,4.575432386,3.056916331,2.239422587,1.450045403,1.008442242,1.247256071,1.212290265,1.265653177,0.989752913,0.953495019,0.80214758,0.995591801,1.107568457,1.088722158,1.027098749,1.019622873,1.228019892,1.411547935,1.256088273,1.166082344,1.38247561,1.793711656,1.639887405,1.663542113,1.723648206,1.595657538,1.521280372,1.778911242,1.55613209
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lao PDR,LAO,0.118893679,0.123035456,0.130576444,0.130251749,0.132763444,0.13697845,0.154931468,0.160443239,0.162452958,0.164437976,0.166285112,0.180772276,0.197192309,0.202395297,0.209981785,0.2148106,0.276259028,0.287071693,0.333808083,0.407307947,0.454991272,0.474258871,0.502688436,0.630353375,0.649260983,1.307698847,2.278533289,2.72288168,2.724529719,2.594254368
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latvia,LVA,7.050820626,6.489709237,5.345445004,4.586804458,4.055750251,3.620369118,3.666498184,3.505598987,3.374454724,3.1578987,2.926894891,3.147909651,3.182532217,3.318771567,3.365483611,3.446044062,3.696384306,3.877518094,3.722876084,3.438486526,4.06096622,3.834182401,3.721491074,3.702785436,3.65250564,3.699519653,3.646422599,3.664156174,4.039697505,3.95501776
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lebanon,LBN,1.564432201,1.919934743,1.874669428,2.704072174,2.899686843,3.360128699,3.500929418,3.92630548,3.889983306,4.008216432,3.627423887,3.848286704,3.786252442,3.865848193,3.90821713,3.721459456,3.439442323,3.126990807,3.814950161,4.423773539,4.176368149,4.197198208,4.532362417,4.093169551,4.008547829,4.221652336,4.443711943,4.799523739,4.669610453,4.833439901
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lesotho,LSO,0.191217662,0.189996332,0.19036786,0.190084424,0.189360435,0.190271442,0.190834424,0.192286342,0.194597306,0.195161773,0.197135038,0.199002437,0.203250608,0.203559405,0.214416959,0.21821319,0.215603153,0.220876093,0.230173823,0.261949094,0.27017714,0.281398867,0.302961282,0.293451254,0.288797189,0.306723417,0.321521061,0.320784367,0.332754478,0.345868405
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liberia,LBR,0.204830362,0.192663503,0.195444275,0.196677937,0.196557685,0.196570517,0.197372373,0.190342382,0.185643583,0.143122144,0.1479022,0.152187649,0.146526873,0.155578634,0.180169591,0.205736245,0.199557388,0.176800432,0.143545513,0.137677571,0.182404982,0.203934324,0.22008477,0.206854587,0.269460667,0.273159178,0.299672956,0.266582941,0.230683126,0.237097589
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Libya,LBY,6.749519646,6.63654824,5.92579677,6.729329347,8.325799518,9.186735947,9.424912439,8.607429994,8.411065975,8.544210575,8.67499937,8.425228908,8.4343109,8.826893172,8.52073199,9.077154347,8.859154691,8.100355296,8.552703195,8.867406655,9.173384178,6.779008593,9.817185048,9.792537318,9.511978489,8.288945752,8.11038051,8.648266353,8.740862822,8.645903358
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liechtenstein,LIE,6.917017208,7.073710916,6.995977147,7.164867386,6.605215621,6.610553577,6.572390465,6.873339629,7.121093507,6.946343707,6.566008599,6.431567593,6.529783635,6.745294118,6.687230321,6.616565038,6.623147697,5.710896159,6.199655377,5.755599159,5.310415855,4.883721573,5.075222572,5.229989676,4.344835023,4.273082586,3.976362041,4.098260709,3.727167963,3.856348423
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lithuania,LTU,8.711901387,9.256387593,5.400482255,4.273107166,4.050264359,3.786666784,3.951618344,3.89456404,4.143428719,3.474708575,3.004455448,3.213536406,3.259216274,3.288403974,3.5279939,3.860704861,3.980936473,4.087557492,4.084914442,3.696367529,4.069277515,3.911707448,3.99176912,3.83055825,3.704720453,3.810307376,3.905682632,3.967609991,4.159315063,4.198183554
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Luxembourg,LUX,29.55348959,30.37054264,29.15917639,29.29819486,26.83030341,21.19278067,21.09191864,19.65001788,17.81375088,18.39897787,19.61196424,20.6522847,22.00549112,22.67697009,25.45279909,25.61043774,24.79111877,23.15533768,22.55704492,20.9786192,21.76710662,21.03571546,20.1380178,18.68558598,17.34256784,16.03605312,15.21166158,15.08847361,15.32708282,15.3051366
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Madagascar,MDG,0.074993507,0.077800716,0.076418749,0.076552407,0.090287963,0.098910257,0.091377978,0.096043664,0.106678057,0.106137067,0.101996549,0.099884707,0.065183262,0.08764234,0.090162751,0.090976184,0.084602827,0.08647948,0.086788281,0.079850957,0.08604277,0.098168717,0.119381318,0.124225069,0.124323711,0.132173016,0.124763837,0.132721085,0.124789633,0.149654958
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malawi,MWI,0.058161371,0.064830855,0.062631112,0.069950639,0.072818263,0.073909186,0.071530769,0.07371956,0.069596372,0.072354947,0.063464729,0.059509595,0.057882822,0.061823475,0.061915142,0.059822911,0.059767621,0.061512525,0.06917926,0.068617013,0.060176288,0.061370278,0.060775608,0.060926284,0.051389838,0.054607897,0.064588319,0.066386047,0.075348912,0.077048499
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malaysia,MYS,3.117870162,3.612944641,3.625824944,3.834336208,4.070672775,4.286158815,4.767961566,4.989138874,4.845597143,5.116740367,5.419698716,5.498927748,5.64888519,5.840434115,6.247596291,6.458196906,6.567508681,7.01072145,7.33456221,6.447435401,6.972030625,6.946932431,6.938915339,7.422061804,7.732139154,7.613330697,7.48462131,7.118441362,7.543604916,7.720593391
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Maldives,MDV,0.696577568,0.687486539,0.941305366,0.824096484,0.811257687,1.012362127,1.067309478,1.257433839,1.13588219,1.545785676,1.638189496,1.677548691,2.105486445,1.78113624,2.471080808,2.349373652,2.782433898,2.665120599,2.583983163,2.612330498,2.650349167,2.692287149,2.943961769,2.824609211,3.28311793,3.153941164,3.867236688,3.934662879,4.294774154,4.1814996
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mali,MLI,0.00091794,0.000898512,0.000879216,0.000859727,0.000630264,0.000533812,0.000481745,0.00117672,0,0,0.125125666,0.138986918,0.11694468,0.113270241,0.115668176,0.125169274,0.138767153,0.146936505,0.143267352,0.167076497,0.179249633,0.194679039,0.18808107,0.189219816,0.192344791,0.201635221,0.249533345,0.26816865,0.274587046,0.283642716
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malta,MLT,6.535279668,6.075664088,5.900418369,7.55787648,6.688954287,6.302809345,6.118108474,6.451562341,6.162938277,6.216039094,5.458269566,6.33313657,5.855003801,6.543195629,6.474475911,6.503662396,6.539717943,6.676763604,6.654713603,6.084945342,6.240169068,6.18135432,6.465283267,5.567332681,5.422291156,3.723376766,2.969764316,3.250434296,3.203474816,3.290468236
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Marshall Islands,MHL,0,0,1.670311361,1.736678653,1.777688604,1.828330243,1.816135667,1.781962642,1.796328342,1.773971839,1.897683683,1.957252862,2.134101585,2.095682014,2.360613576,2.51762151,2.551283943,2.616677153,2.475100342,2.548840334,2.622809645,2.652394707,2.655019826,2.778859635,2.885816855,3.03784659,3.633429204,3.804013817,3.8922351,4.013146128
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritania,MRT,0.470731451,0.473744883,0.471984753,0.468471175,0.460912296,0.493500721,0.505802004,0.49459038,0.487786517,0.496716224,0.470314875,0.508577125,0.548959263,0.512637142,0.556272961,0.500537784,0.56052309,0.630123659,0.587473742,0.708538092,0.702508378,0.698929048,0.750609236,0.69324831,0.755261146,0.901672993,0.805179805,0.837905633,0.862900612,0.900829385
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritius,MUS,1.099478171,1.169428908,1.220260023,1.338741395,1.360655473,1.382235578,1.423373627,1.414458444,1.543922421,1.87055367,2.04899766,2.144635861,2.168814922,2.265261215,2.268872394,2.411390478,2.677642391,2.738881763,2.786545682,2.744284444,2.928502879,2.905611927,2.966042988,3.033401581,3.132122696,3.137085629,3.19397407,3.300930799,3.267122579,3.297514203
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mexico,MEX,3.298752914,3.455192429,3.431836,3.469969866,3.697073312,3.410511945,3.52343529,3.675329776,3.853044897,3.686917533,3.874146983,3.811393065,3.824968937,3.950941166,3.98382665,4.098801733,4.194184333,4.220763173,4.189729142,4.037595763,4.113212692,4.190991539,4.202416138,4.056056932,3.892357774,3.925370822,3.894979709,3.838990138,3.649326747,3.591677523
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Micronesia, Fed. Sts.",FSM,0,0,1.034083951,1.018579647,1.034508103,1.064099775,1.075055287,1.121179128,1.167800657,1.166408162,1.203125979,1.351520349,1.260804343,1.393497607,1.433083867,1.478276546,1.307331756,1.264470657,1.112194583,1.246894352,1.040078819,1.090956278,1.19096016,1.264167795,1.3052172,1.354808061,1.579258585,1.589242054,1.57488123,1.573007479
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Moldova,MDA,10.29410872,8.273717632,6.829565996,5.853839076,4.764210629,4.111302993,3.529577819,3.262620074,2.946654552,2.508818947,2.294140737,2.404892166,2.467004536,2.674774507,2.685027018,2.829921235,2.768202482,2.831716533,2.840876412,2.6658053,2.897999339,2.916944425,2.844887502,2.511402112,2.698635146,2.828160162,2.904908914,2.926840954,3.154547332,3.325320994
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
